AJUSTE,TIEMPO,CIF,KILO,PAG,GRUPO
0.0,69.98,311.955,300.0,100.0,0
0.0,50.21,300.0,300.0,100.0,0
0.0,67.56,1884.785,560.0,500.808,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,49.24,300.0,300.0,100.0,0
0.0,3.36,300.0,300.0,100.0,0
0.0,67.0,633.745,32897.564,100.0,-1
0.0,51.83,2945.215,2201.528,765.296,0
0.0,69.98,1092.77,300.0,236.572,0
0.0,10.58,300.0,300.0,100.0,0
0.0,51.83,2058.77,23.212,392.56,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,24.02,8141.14,2257.92,1793.456,-1
0.0,22.55,300.0,300.0,100.0,-1
0.0,24.64,5000.0,2750.0,1350.0,-1
0.0,51.83,21543.9,49840.0,3844.652,0
0.0,12.15,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,45.28,387.24,554.624,100.0,0
0.0,6.39,300.0,32897.564,100.0,0
0.0,27.25,300.0,300.0,100.0,0
0.0,4.94,539.21,32897.564,100.0,0
0.0,25.27,300.0,300.0,100.0,-1
0.0,24.22,706.23,32897.564,215.936,0
0.0,24.85,318.08,300.0,100.0,0
0.0,19.83,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,24.57,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,21.72,4001.795,392.756,861.28,0
0.0,47.73,300.0,32897.564,100.0,0
0.0,67.0,358.61,32897.564,100.0,0
0.0,8.4,300.0,300.0,100.0,0
0.0,69.98,406.525,423.752,100.0,0
0.0,17.87,493.01,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,27.62,300.0,32897.564,100.0,0
0.0,14.47,300.0,32897.564,100.0,-1
0.0,69.98,1308.72,300.0,172.2,0
0.0,5.91,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,47.66,19165.685,4245.332,2310.476,-1
0.0,44.71,300.0,300.0,100.0,0
0.0,26.03,300.0,300.0,100.0,0
0.0,51.83,3500.0,1925.0,945.0,0
0.0,44.21,3246.88,448.0,858.9,0
0.0,24.92,682.85,300.0,179.592,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,29384.775,22680.0,3547.124,0
0.0,44.03,5000.0,2750.0,1350.0,0
0.0,27.16,3500.0,161.28,233.884,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,541.66,32897.564,118.776,0
0.0,69.98,577.325,462.168,217.616,0
0.0,69.98,1075.83,1260.0,287.336,0
0.0,44.55,1179.255,670.544,309.904,0
0.0,41.91,3500.0,173.376,220.78,0
0.0,69.98,300.0,300.0,100.0,0
0.0,21.5,374.57,300.0,100.0,0
0.0,25.29,356.37,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,9.73,300.0,300.0,100.0,0
0.0,9.3,1067.045,300.0,281.26,-1
0.0,69.98,522.795,300.0,121.912,0
0.0,51.83,3500.0,78.4,119.028,0
0.0,44.27,437.115,32897.564,146.832,0
0.0,34.44,1617.665,12.068,100.0,2
0.0,51.83,5795.615,1511.216,1820.588,0
0.0,11.08,300.0,32897.564,100.0,-1
0.0,23.54,3500.0,115.864,309.596,0
0.0,21.52,3376.975,406.784,1785.364,-1
0.0,7.0,3575.25,8375.64,852.236,0
0.0,45.28,3522.295,835.716,1514.184,0
0.0,40.95,320.145,32897.564,100.0,0
0.0,69.98,1568.63,300.0,407.316,-1
0.0,19.63,15950.445,8727.992,4273.5,-1
0.0,29.34,300.0,32897.564,100.0,0
0.0,69.98,300.0,438.144,100.0,0
0.0,24.94,300.0,32897.564,100.0,-1
0.0,63.18,464.695,300.0,123.312,-1
0.0,51.96,300.0,32897.564,100.0,0
0.0,9.09,300.0,32897.564,100.0,-1
0.0,12.16,300.0,300.0,100.0,0
0.0,10.15,596.33,32897.564,100.0,0
0.0,9.48,300.0,300.0,100.0,0
0.0,5.14,1064.56,300.0,136.36,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,2993.69,183.876,367.752,0
0.0,69.98,1277.99,300.0,342.776,0
0.0,11.43,653.345,300.0,242.76,-1
0.0,73.73,300.0,32897.564,100.0,0
0.0,29.73,12373.585,3664.108,4778.396,0
0.0,67.0,477.47,32897.564,129.416,0
0.0,22.36,635.355,300.0,121.156,0
0.0,4.04,300.0,32897.564,100.0,0
0.0,27.47,1587.565,300.0,416.192,-1
0.0,51.83,3095.75,125.412,378.0,0
0.0,72.17,475.79,32897.564,117.88,0
0.0,51.83,9572.57,906.108,3012.52,0
0.0,67.0,300.0,32897.564,100.0,-1
0.0,5.77,300.0,300.0,100.0,0
0.0,20.63,1509.13,522.592,336.616,0
0.0,24.99,300.0,300.0,100.0,0
0.0,5.75,300.0,300.0,100.0,0
0.0,24.48,6928.145,252.0,840.616,-1
0.0,22.23,3500.0,1680.0,357.98,0
0.0,31.66,300.0,300.0,100.0,-1
0.0,51.83,2675.645,64.176,332.584,0
0.0,69.98,300.0,300.0,100.0,0
0.0,6.52,300.0,300.0,100.0,0
0.0,29.01,3500.0,1925.0,1120.0,0
0.0,51.83,1724.205,117.6,261.296,0
0.0,69.98,418.355,300.0,100.0,1
0.0,69.98,300.0,300.0,100.0,0
0.0,12.28,300.0,300.0,100.0,0
0.0,25.34,300.0,300.0,100.0,-1
0.0,60.23,300.0,32897.564,100.0,0
0.0,7.41,1488.2,300.0,607.768,-1
0.0,67.0,300.0,32897.564,100.0,-1
0.0,25.18,300.0,32897.564,100.0,-1
0.0,22.08,538.44,32897.564,189.924,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,51.83,2509.115,578.844,500.584,0
0.0,47.29,300.0,300.0,100.0,0
0.0,50.38,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,5.98,300.0,300.0,100.0,0
0.0,51.83,8960.56,533.372,1081.024,-1
0.0,51.83,1175.405,1232.0,503.216,0
0.0,45.71,300.0,300.0,100.0,0
0.0,5.57,300.0,32897.564,100.0,0
0.0,20.52,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,14.53,300.0,300.0,100.0,0
0.0,69.98,833.245,529.2,324.912,0
0.0,69.29,434.035,300.0,120.792,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,49.02,300.0,300.0,100.0,0
0.0,4.19,300.0,300.0,100.0,0
0.0,5.45,1670.795,280.0,206.892,0
0.0,48.84,407.925,32897.564,175.028,0
0.0,17.2,308.0,300.0,100.0,-1
0.0,69.98,300.0,300.0,100.0,-1
0.0,12.52,1247.68,300.0,165.032,0
0.0,51.83,3373.545,6160.0,729.148,0
0.0,38.47,722.645,32897.564,188.748,0
0.0,45.03,782.705,742.98,177.268,0
0.0,44.62,1371.16,1962.24,367.052,0
0.0,23.95,300.0,32897.564,100.0,0
0.0,12.86,300.0,32897.564,100.0,0
0.0,29.82,584.045,32897.564,100.0,0
0.0,51.83,3543.75,96.18,429.856,0
0.0,29.76,300.0,32897.564,100.0,0
0.0,51.83,1533.595,158.676,195.72,0
0.0,69.98,1744.015,300.0,463.708,0
0.0,7.1,300.0,300.0,100.0,0
0.0,8.34,1905.61,300.0,233.828,0
0.0,10.91,1081.36,300.0,100.0,0
0.0,8.57,2125.795,274.4,300.664,0
0.0,4.14,300.0,32897.564,100.0,0
0.0,66.33,300.0,32897.564,100.0,0
0.0,34.45,454.055,32897.564,120.4,-1
0.0,69.98,574.91,300.0,284.536,0
0.0,25.46,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,24.95,437.29,32897.564,129.136,0
0.0,45.4,300.0,300.0,100.0,0
0.0,44.0,1383.935,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,45.56,1165.675,532.084,428.988,0
0.0,69.98,1457.82,300.0,539.7,0
0.0,51.83,3500.0,107.324,109.004,0
0.0,43.52,300.0,300.0,100.0,-1
0.0,24.7,300.0,32897.564,100.0,-1
0.0,6.89,300.0,300.0,100.0,0
0.0,27.01,300.0,32897.564,100.0,0
0.0,69.23,605.115,879.844,100.0,0
0.0,0.17,300.0,32897.564,100.0,0
0.0,70.21,353.01,32897.564,100.0,0
0.0,8.36,1425.41,300.0,602.784,0
0.0,51.83,2378.775,23.492,649.432,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,67.0,399.63,32897.564,107.604,0
0.0,69.98,300.0,300.0,100.0,0
0.0,42.08,10985.415,3200.008,2338.28,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,45.47,300.0,420.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,734.545,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,69.98,701.225,504.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,1467.41,300.0,179.312,0
0.0,23.74,300.0,32897.564,100.0,-1
0.0,51.83,3500.0,1925.0,945.0,0
0.0,6.23,355.355,32897.564,100.0,1
0.0,51.83,6136.27,146.132,1620.836,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,2352.735,1635.088,1368.5,0
0.0,50.49,300.0,300.0,100.0,0
0.0,14.39,300.0,32897.564,100.0,-1
0.0,67.0,300.0,32897.564,100.0,1
0.0,69.98,300.0,300.0,100.0,0
0.0,7.15,300.0,300.0,100.0,0
0.0,6.53,19678.995,6881.28,4198.208,1
0.0,9.08,320.565,300.0,100.0,0
0.0,51.83,3524.92,405.692,436.1,0
0.0,8.12,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,31.78,24943.345,57456.0,18198.6,-1
0.0,64.57,300.0,32897.564,100.0,0
0.0,47.54,536.48,445.956,117.572,0
0.0,25.63,485.695,300.0,100.0,0
0.0,26.06,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,2974.51,112.14,774.732,0
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,49.89,300.0,300.0,100.0,0
0.0,51.83,20104.98,6233.304,2518.712,0
0.0,67.0,438.865,32897.564,100.0,0
0.0,67.0,615.09,32897.564,360.248,-1
0.0,75.1,300.0,32897.564,100.0,0
0.0,24.41,4521.86,406.336,1654.24,-1
0.0,10.06,1606.22,300.0,268.912,0
0.0,45.36,365.155,300.0,106.848,0
0.0,69.98,860.02,300.0,108.444,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,23.83,300.0,32897.564,100.0,-1
0.0,69.98,813.68,300.0,137.032,0
0.0,69.98,300.0,300.0,100.0,0
0.0,45.42,300.0,32897.564,100.0,0
0.0,54.51,1804.495,435.68,239.288,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,71.46,300.0,32897.564,100.0,0
0.0,6.71,2231.81,280.0,276.808,0
0.0,69.98,308.455,306.32,100.0,0
0.0,4.54,300.0,300.0,100.0,0
0.0,69.98,1436.19,304.08,606.732,0
0.0,28.18,444.675,32897.564,100.0,0
0.0,32.75,17694.6,8960.0,2142.392,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,69.98,562.765,300.0,100.0,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,12.4,6883.345,2232.72,939.316,0
0.0,29.9,567.945,32897.564,149.884,-1
0.0,69.54,1456.7,3213.0,342.356,0
0.0,9.01,300.0,300.0,100.0,0
0.0,50.08,830.725,793.828,218.624,0
0.0,69.98,1273.475,300.0,344.988,0
0.0,51.83,13308.435,592.928,1611.484,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,48.6,1830.57,2259.096,477.932,0
0.0,20.23,724.43,32897.564,100.0,-1
0.0,21.13,2247.105,381.808,308.728,0
0.0,45.32,300.0,32897.564,100.0,0
0.0,67.0,521.395,32897.564,100.0,0
0.0,69.98,673.75,300.0,174.58,0
0.0,69.98,1554.21,300.0,267.68,0
0.0,28.86,1032.325,300.0,436.66,-1
0.0,69.98,513.275,1554.0,100.0,0
0.0,41.79,300.0,300.0,100.0,-1
0.0,24.91,3956.155,8606.108,1033.704,0
0.0,11.08,300.0,32897.564,100.0,-1
0.0,40.51,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,1175.965,300.0,146.076,0
0.0,51.83,8321.46,1257.452,1781.808,-1
0.0,69.98,875.735,300.0,229.516,0
0.0,51.83,3060.015,154.868,376.992,-1
0.0,69.98,1465.835,1216.964,399.588,0
0.0,67.0,452.13,32897.564,204.54,0
0.0,8.38,5426.155,692.832,654.976,0
0.0,23.13,300.0,300.0,100.0,0
0.0,32.63,300.0,32897.564,100.0,0
0.0,21.02,300.0,300.0,100.0,0
0.0,18.63,638.365,300.0,374.164,-1
0.0,26.68,300.0,32897.564,100.0,0
0.0,25.93,24768.1,57456.0,18072.432,-1
0.0,18.6,19979.225,20865.6,11583.6,-1
0.0,45.76,1130.71,994.728,147.0,0
0.0,47.31,329.49,32897.564,100.0,0
0.0,28.77,435.75,300.0,115.612,-1
0.0,7.26,300.0,300.0,100.0,0
0.0,69.96,326.34,314.692,100.0,0
0.0,5.34,300.0,300.0,100.0,0
0.0,11.3,2808.96,84.0,340.424,0
0.0,48.99,1676.5,432.992,436.66,0
0.0,51.83,2589.02,1680.0,333.228,0
0.0,51.83,1466.395,64.596,183.26,0
0.0,21.41,300.0,32897.564,100.0,-1
0.0,16.35,1718.57,300.0,281.372,0
0.0,26.93,300.0,300.0,100.0,0
0.0,69.98,1632.365,300.0,216.692,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,28.12,1745.59,4140.64,1283.24,-1
0.0,69.98,1346.765,1597.904,357.392,0
0.0,44.0,300.0,300.0,100.0,0
0.0,69.98,1230.46,616.0,455.364,0
0.0,51.83,2617.65,73.36,341.236,0
0.0,41.97,12017.67,2842.42,3130.624,0
0.0,51.83,1374.415,139.384,297.556,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,1528.17,309.764,100.0,0
0.0,22.04,300.0,32897.564,100.0,0
0.0,6.84,438.585,300.0,196.84,1
0.0,49.18,5000.0,2750.0,1350.0,0
0.0,55.5,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,17.3,300.0,300.0,100.0,0
0.0,4.53,300.0,300.0,100.0,0
0.0,7.58,300.0,300.0,100.0,0
0.0,69.98,504.91,300.0,100.0,-1
0.0,47.58,445.27,436.8,124.488,0
0.0,69.98,300.0,300.0,101.528,0
0.0,69.98,300.0,300.0,100.0,0
0.0,50.4,718.865,32897.564,189.0,0
0.0,69.98,815.85,300.0,100.0,0
0.0,39.32,1015.07,421.26,267.232,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,48.71,1485.96,354.088,547.204,0
0.0,49.24,2292.71,896.0,617.12,0
0.0,51.83,3500.0,1925.0,1120.0,0
0.0,69.98,356.86,300.0,100.464,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,6.46,21535.92,5998.72,4660.012,1
0.0,67.0,717.22,32897.564,100.0,0
0.0,51.83,16538.935,2242.156,3769.948,-1
0.0,66.5,616.945,32897.564,100.0,0
0.0,29.72,21490.385,10412.556,2589.804,-1
0.0,48.65,1771.805,2601.2,478.268,0
0.0,4.69,1057.28,300.0,283.556,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,9.8,356.265,32897.564,100.0,0
0.0,45.06,904.785,300.0,390.852,0
0.0,49.79,7101.955,1356.236,100.0,0
0.0,67.0,388.535,32897.564,100.0,0
0.0,7.4,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,1411.165,300.0,400.54,0
0.0,67.0,365.785,32897.564,100.0,0
0.0,51.83,12410.16,190.036,3157.504,0
0.0,9.57,5000.0,2750.0,1350.0,1
0.0,67.0,531.545,32897.564,100.0,0
0.0,6.91,1293.18,223.944,187.488,1
0.0,50.49,665.77,300.0,175.588,0
0.0,28.85,389.865,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,3500.0,1925.0,1120.0,0
0.0,51.83,3500.0,32.816,242.424,0
0.0,26.66,21695.205,6610.856,4701.172,1
0.0,65.43,538.405,300.0,198.66,0
0.0,25.29,300.0,32897.564,100.0,0
0.0,26.49,399.77,300.0,100.0,0
0.0,67.0,305.62,32897.564,100.0,0
0.0,21.64,342.545,32897.564,100.0,0
0.0,51.83,1170.505,35.42,208.824,0
0.0,50.53,5000.0,2750.0,1350.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,42.93,300.0,300.0,100.0,0
0.0,22.03,300.0,32897.564,100.0,0
0.0,67.0,379.225,32897.564,100.0,-1
0.0,24.5,5355.035,624.764,656.152,-1
0.0,9.08,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,23.73,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,7197.505,145.6,1861.356,-1
0.0,9.07,15822.1,6754.496,6357.288,1
0.0,22.3,1388.415,300.0,190.12,0
0.0,69.98,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,13.23,300.0,32897.564,100.0,-1
0.0,51.83,2702.49,318.22,327.712,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,22.5,300.0,32897.564,100.0,-1
0.0,24.31,300.0,300.0,100.0,0
0.0,48.77,2810.43,1.372,347.984,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,20.72,9380.0,5323.5,2171.288,0
0.0,49.92,17044.195,5515.944,100.0,0
0.0,51.83,3620.96,387.604,465.472,0
0.0,69.98,300.0,588.0,100.0,0
0.0,23.87,31237.045,4730.544,6765.864,-1
0.0,67.0,533.925,32897.564,141.456,0
0.0,8.17,300.0,32897.564,100.0,-1
0.0,19.52,18888.975,2079.392,4954.824,-1
0.0,41.62,300.0,32897.564,100.0,0
0.0,42.4,1774.15,6272.784,479.192,-1
0.0,67.0,642.355,32897.564,186.536,1
0.0,15.36,300.0,32897.564,100.0,0
0.0,43.01,31843.315,28493.388,3888.5,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,750.05,32897.564,109.76,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,695.31,32897.564,118.832,0
0.0,24.42,431.515,32897.564,194.544,0
0.0,5.35,6880.86,1400.0,850.696,0
0.0,39.66,530.46,32897.564,201.796,0
0.0,24.5,300.0,300.0,100.0,-1
0.0,51.83,1552.005,92.428,373.044,1
0.0,69.98,300.0,300.0,100.0,0
0.0,29.76,725.725,300.0,192.108,-1
0.0,6.4,9958.165,3013.08,1232.084,0
0.0,10.34,300.0,32897.564,100.0,-1
0.0,11.12,9904.755,2506.0,1726.144,0
0.0,51.83,26004.475,10659.488,100.0,0
0.0,4.7,396.515,32897.564,100.0,1
0.0,69.98,1605.52,904.092,440.888,0
0.0,3.93,1513.505,882.0,217.504,1
0.0,5.45,300.0,32897.564,100.0,0
0.0,67.0,529.27,32897.564,100.0,0
0.0,28.76,16253.86,89.796,100.0,2
0.0,7.88,300.0,32897.564,100.0,0
0.0,67.0,532.49,32897.564,115.248,-1
0.0,69.98,1496.005,300.0,322.7,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,67.62,1039.78,300.0,279.916,0
0.0,5.03,675.325,330.4,132.524,1
0.0,7.32,3935.295,292.684,846.272,0
0.0,5.19,6435.59,2540.832,945.504,0
0.0,50.74,18316.865,1238.356,100.0,0
0.0,51.83,2705.045,90.384,334.404,-1
0.0,51.83,1016.295,64.68,100.0,0
0.0,26.41,300.0,32897.564,100.0,-1
0.0,51.83,1199.52,17.304,203.364,0
0.0,49.72,10794.245,381.696,100.0,0
0.0,21.05,31847.27,10822.644,7156.184,-1
0.0,42.97,3423.315,1750.0,928.592,0
0.0,34.49,300.0,300.0,100.0,0
0.0,5.74,744.625,32897.564,214.676,-1
0.0,5.09,300.0,300.0,100.0,0
0.0,69.98,813.575,300.0,182.784,0
0.0,28.38,1630.65,835.156,202.384,0
0.0,48.29,21201.88,2167.032,4593.708,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,27.91,300.0,32897.564,100.0,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,6.16,2858.625,3179.4,2078.776,0
0.0,5.1,699.23,32897.564,186.48,0
0.0,8.52,300.0,32897.564,100.0,0
0.0,17.83,796.67,403.2,157.444,1
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,52.22,300.0,300.0,100.0,0
0.0,22.46,1133.895,300.0,298.872,-1
0.0,51.83,3058.335,3207.932,806.148,0
0.0,69.98,303.03,300.0,100.0,-1
0.0,50.01,1608.88,701.904,592.004,0
0.0,49.59,1279.985,19.32,165.872,-1
0.0,21.67,300.0,32897.564,100.0,-1
0.0,23.33,300.0,300.0,100.0,0
0.0,51.83,2001.545,4676.364,100.0,0
0.0,51.83,1706.565,302.148,232.456,0
0.0,67.0,625.345,32897.564,162.82,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,50.92,5000.0,2750.0,1350.0,0
0.0,48.89,1199.8,376.348,203.952,0
0.0,69.98,300.0,300.0,100.0,0
0.0,7.04,300.0,300.0,100.0,0
0.0,69.98,300.0,300.0,100.0,-1
0.0,67.0,300.0,32897.564,113.008,0
0.0,51.83,2894.745,1199.632,620.984,0
0.0,51.83,27629.63,3340.4,100.0,0
0.0,51.14,3500.0,71.092,152.432,0
0.0,69.98,300.0,300.0,100.0,0
0.0,70.66,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,6.37,300.0,32897.564,100.0,0
0.0,1.04,3500.0,1720.964,117.908,0
0.0,69.98,698.635,2312.8,100.128,0
0.0,7.01,16233.805,3144.4,2720.956,1
0.0,51.83,3344.53,483.616,422.968,0
0.0,3.54,300.0,300.0,100.0,0
0.0,51.83,3500.0,1925.0,1120.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,4.95,300.0,32897.564,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,22.55,300.0,300.0,100.0,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,50.45,2149.35,135.296,100.0,0
0.0,50.32,714.875,32897.564,191.268,0
0.0,48.87,300.0,32897.564,100.0,0
0.0,67.0,637.91,32897.564,328.356,0
0.0,8.89,300.0,32897.564,100.0,0
0.0,67.0,671.405,32897.564,273.112,0
0.0,44.66,17284.61,5879.664,3699.612,-1
0.0,69.98,300.0,300.0,100.0,0
0.0,21.41,300.0,32897.564,100.0,-1
0.0,40.62,739.795,32897.564,349.384,-1
0.0,29.4,667.275,300.0,100.0,0
0.0,66.96,714.595,32897.564,213.92,0
0.0,45.28,5278.7,396.368,1373.288,0
0.0,8.74,300.0,300.0,100.0,0
0.0,19.12,6257.51,904.988,825.272,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,21.74,687.96,32897.564,114.94,0
0.0,67.0,300.0,32897.564,100.0,-1
0.0,23.06,444.885,300.0,189.112,-1
0.0,67.0,300.0,32897.564,113.456,0
0.0,28.29,10605.595,2242.128,2303.56,1
0.0,25.34,2252.495,435.344,604.968,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,1219.96,300.0,326.676,1
0.0,42.04,300.0,32897.564,100.0,0
0.0,50.39,447.44,32897.564,100.0,0
0.0,28.39,2467.395,8.736,787.5,0
0.0,67.0,757.75,32897.564,199.808,0
0.0,67.0,609.035,32897.564,146.524,1
0.0,8.77,300.0,32897.564,119.476,-1
0.0,16.9,300.0,300.0,100.0,-1
0.0,8.32,3300.15,806.4,902.076,-1
0.0,25.37,419.895,32897.564,201.152,0
0.0,9.24,1275.61,168.0,160.72,0
0.0,44.63,300.0,490.0,100.0,0
0.0,51.83,5000.0,2750.0,1350.0,0
0.0,29.75,300.0,300.0,100.0,-1
0.0,67.0,487.48,32897.564,182.196,0
0.0,3.91,300.0,32897.564,100.0,0
0.0,68.27,525.91,32897.564,100.0,0
0.0,23.56,300.0,300.0,100.0,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,0.32,300.0,32897.564,100.0,0
0.0,12.59,300.0,300.0,100.0,-1
0.0,51.83,1538.495,3189.2,425.908,0
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,8.5,1247.015,868.0,326.788,0
0.0,51.83,1337.91,171.696,354.648,0
0.0,51.83,1257.235,104.16,175.7,0
0.0,5.09,1116.92,300.0,386.596,0
0.0,39.23,15639.715,1367.52,3370.948,0
0.0,23.28,300.0,32897.564,100.0,-1
0.0,5.67,7208.04,1182.72,1903.132,-1
0.0,69.98,1621.865,300.0,197.876,-1
0.0,67.0,300.0,32897.564,100.0,0
0.0,28.75,573.51,300.0,100.0,-1
0.0,51.83,3500.0,17.5,130.9,0
0.0,7.66,1815.8,343.14,339.108,0
0.0,30.24,1294.58,141.232,158.172,0
0.0,11.83,9320.01,81452.0,1428.364,0
0.0,13.26,390.95,32897.564,100.0,-1
0.0,51.83,3957.345,2031.12,493.22,-1
0.0,2.78,835.345,300.0,191.716,1
0.0,4.73,699.93,300.0,184.352,0
0.0,12.2,300.0,32897.564,100.0,0
0.0,69.86,381.08,300.0,102.984,0
0.0,69.98,1626.17,300.0,201.796,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,69.98,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,46.23,300.0,300.0,100.0,0
0.0,27.87,952.0,300.0,410.452,0
0.0,49.3,3987.76,7082.628,100.0,0
0.0,7.57,7802.06,887.04,1674.148,1
0.0,49.45,330.26,771.26,100.0,0
0.0,51.83,1507.24,603.736,396.564,0
0.0,25.29,300.0,300.0,100.0,0
0.0,69.98,961.1,506.8,270.06,0
0.0,69.98,300.0,300.0,100.0,0
0.0,44.72,9709.21,2122.68,1172.5,-1
0.0,69.98,371.07,300.0,100.0,0
0.0,67.0,317.205,32897.564,100.0,-1
0.0,51.83,5008.185,270.424,847.364,0
0.0,7.38,426.195,32897.564,113.456,-1
0.0,67.0,420.105,32897.564,100.0,0
0.0,61.78,300.0,300.0,100.0,0
0.0,11.51,5000.0,2750.0,1350.0,0
0.0,8.04,300.0,32897.564,100.0,0
0.0,15.36,300.0,32897.564,100.0,0
0.0,31.78,300.0,32897.564,100.0,-1
0.0,15.27,5000.0,2750.0,1350.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,25.57,365.785,32897.564,104.44,0
0.0,51.83,1130.115,499.996,284.032,0
0.0,69.98,503.335,300.0,136.052,0
0.0,51.83,1448.93,213.472,180.04,0
0.0,26.96,300.0,300.0,110.292,-1
0.0,44.96,978.11,300.0,263.452,0
0.0,69.3,734.3,300.0,196.252,0
0.0,27.94,715.4,1137.444,539.028,-1
0.0,30.3,3614.87,1733.676,614.908,0
0.0,69.98,300.0,300.0,100.0,0
0.0,51.83,3500.0,580.3,167.384,0
0.0,42.91,300.0,300.0,100.0,0
0.0,67.0,300.0,32897.564,100.0,0
0.0,12.18,1826.44,896.0,476.952,0
0.0,68.12,300.0,32897.564,100.0,0
0.0,69.98,880.46,548.996,115.948,0
